tpsgenD89.VP;tpsgenD89.TC;id_menage;id_personne;id_chaine;Id_boucle;coep;D7_residence;nbactif;nbpers+18ans;taille_menage;nombre_VP;motorisation;habitat;occupation_logement;occupation;niveau_etudes;permis;abonnementTC;age;age0-17;age18-25;age26-35;age36-45;age46-59;age60+;sexe;D7_origine;D7_destination;Densite89;motif_ori;motif_dest;Premier_mode;tps_gen_VP_D89;tps_gen_TC_D89;lnage18
24,02616667;36,14133333;14516500;14516501;1451650112;145165011;70,54273;2;1;1;1;0;0;4;3;1;6;1;3;28;0;0;1;0;0;0;1;2;2;328,0848725;TRAVAIL;DOMI;TC;24,02616667;36,14133333;2,397895273
24,02616667;36,14133333;14516500;14516501;1451650122;145165012;70,54273;2;1;1;1;0;0;4;3;1;6;1;3;28;0;0;1;0;0;0;1;2;2;328,0848725;TRAVAIL;DOMI;TC;24,02616667;36,14133333;2,397895273
35,413;53,29883333;14518100;14518103;1451810312;145181031;44,42195;2;2;3;3;0;0;4;3;1;4;1;3;32;0;0;1;0;0;0;1;2;2;160,3279631;TRAVAIL;DOMI;TC;35,413;53,29883333;2,708050201
71,46566667;115,5816667;14518700;14518701;1451870112;145187011;44,42195;2;2;2;3;2;1;4;1;1;6;1;4;33;0;0;1;0;0;0;1;4;2;37,79854604;TRAVAIL;DOMI;VP;71,46566667;115,5816667;2,772588722
29,81116667;43,51666667;14519500;14519501;1451950112;145195011;70,54273;2;1;1;1;0;0;3;3;1;4;2;4;27;0;0;1;0;0;0;1;1;2;426,6345988;TRAVAIL;DOMI;TC;29,81116667;43,51666667;2,302585093
1,729;3,4545;14570800;14570801;1457080112;145708011;45,18889;2;0;1;1;0;0;4;5;4;0;2;3;23;0;1;0;0;0;0;2;2;2;141,8011896;TRAVAIL;DOMI;TC;1,729;3,4545;1,791759469
24,02616667;36,14133333;14571500;14571501;1457150112;145715011;45,18889;2;0;1;1;0;0;5;5;4;0;1;3;25;0;1;0;0;0;0;1;2;2;328,0848725;TRAVAIL;DOMI;TC;24,02616667;36,14133333;2,079441542
46,4085;41,03383333;14600500;14600501;1460050112;146005011;54,22702;2;2;2;2;1;0,5;4;3;1;4;1;2;65;0;0;0;0;0;1;1;2;2;136,3157636;TRAVAIL;DOMI;TC;46,4085;41,03383333;3,871201011
40,5025;64,02266667;14600800;14600801;1460080112;146008011;58,59479;2;1;1;1;1;1;4;3;1;6;1;4;44;0;0;0;1;0;0;2;2;2;134,7919247;TRAVAIL;DOMI;VP;40,5025;64,02266667;3,295836866
43,61533333;60,96666667;14600900;14600901;1460090112;146009011;68,08464;2;2;2;4;2;1;4;1;1;6;1;4;34;0;0;1;0;0;0;1;2;2;55,74461785;TRAVAIL;DOMI;VP;43,61533333;60,96666667;2,833213344
109,4288333;106,7811667;14601000;14601001;1460100112;146010011;80,34714;2;2;2;3;2;1;4;3;1;5;1;4;31;0;0;1;0;0;0;1;7;2;9,776053676;TRAVAIL;DOMI;VP;109,4288333;106,7811667;2,63905733
15,72316667;49,59;14601100;14601101;1460110112;146011011;58,59479;2;1;1;1;1;1;4;1;2;2;1;2;47;0;0;0;0;1;0;2;2;2;240,2703098;TRAVAIL;DOMI;TC;15,72316667;49,59;3,401197382
10,0505;32,831;14601300;14601301;1460130112;146013011;58,59479;2;1;1;1;1;1;4;3;1;2;1;4;50;0;0;0;0;1;0;2;2;2;174,7036813;TRAVAIL;DOMI;TC;10,0505;32,831;3,496507561
46,4085;41,03383333;14602000;14602001;1460200112;146020011;42,34556;2;1;1;1;0;0;4;1;1;6;1;2;39;0;0;0;1;0;0;1;2;2;136,3157636;TRAVAIL;DOMI;TC;46,4085;41,03383333;3,091042453
31,061;51,6435;14602100;14602102;1460210222;146021022;41,2229;2;2;2;2;1;0,5;4;3;1;5;1;2;29;0;0;1;0;0;0;1;2;2;160,3279631;TRAVAIL;DOMI;TC;31,061;51,6435;2,48490665
13,33583333;25,5555;14602200;14602201;1460220112;146022011;42,34556;2;1;1;1;0;0;4;3;1;5;1;3;32;0;0;1;0;0;0;1;2;2;328,0848725;TRAVAIL;DOMI;TC;13,33583333;25,5555;2,708050201
56,99683333;91,93283333;14602400;14602401;1460240112;146024011;57,04134;2;2;2;2;0;0;4;3;1;6;1;3;53;0;0;0;0;1;0;1;2;2;68,67419955;TRAVAIL;DOMI;TC;56,99683333;91,93283333;3,583518938
104,47033;85,41816667;14602500;14602501;1460250112;146025011;57,04134;2;2;2;2;1;0,5;4;1;1;3;1;4;50;0;0;0;0;1;0;1;5;2;24,89714932;TRAVAIL;DOMI;VP;104,47033;85,41816667;3,496507561
43,49183333;62,39516667;14602500;14602502;1460250212;146025021;57,04134;2;2;2;2;1;0,5;4;1;1;6;1;3;44;0;0;0;1;0;0;2;2;2;145,7543533;TRAVAIL;DOMI;TC;43,49183333;62,39516667;3,295836866
41,57683333;53,84066667;14603300;14603301;1460330112;146033011;69,90487;2;1;1;1;1;1;4;1;1;5;1;2;59;0;0;0;0;1;0;2;2;2;120,5247757;TRAVAIL;DOMI;TC;41,57683333;53,84066667;3,737669618
120,9845;130,1703333;14603700;14603701;1460370112;146037011;42,34556;2;1;1;1;1;1;4;3;1;6;1;4;36;0;0;0;1;0;0;1;6;2;11,02020303;TRAVAIL;DOMI;VP;120,9845;130,1703333;2,944438979
40,92283333;58,088;14604200;14604201;1460420112;146042011;42,34556;2;1;1;1;0;0;4;1;1;6;1;2;30;0;0;1;0;0;0;2;1;2;298,6903461;TRAVAIL;DOMI;TC;40,92283333;58,088;2,564949357
14,24766667;34,65333333;14604500;14604502;1460450212;146045021;80,34714;2;2;2;3;2;1;4;3;1;6;2;2;31;0;0;1;0;0;0;2;1;2;359,8916651;TRAVAIL;DOMI;TC;14,24766667;34,65333333;2,63905733
19,08183333;30,51016667;14607500;14607501;1460750122;146075012;57,04134;2;2;2;2;0;0;4;3;2;9;1;3;54;0;0;0;0;1;0;2;1;2;319,0987983;TRAVAIL;DOMI;TC;19,08183333;30,51016667;3,610917913
18,296;27,93066667;14607500;14607502;1460750212;146075021;41,2229;2;2;2;2;0;0;4;3;2;2;1;4;34;0;0;1;0;0;0;1;1;2;373,274615;TRAVAIL;DOMI;TC;18,296;27,93066667;2,833213344
19,12083333;32,1215;14608500;14608502;1460850212;146085021;68,08464;2;2;2;4;1;0,5;4;1;1;6;1;3;31;0;0;1;0;0;0;2;1;2;426,6345988;TRAVAIL;DOMI;TC;19,12083333;32,1215;2,63905733
13,33583333;25,5555;14608800;14608802;1460880212;146088021;68,08464;2;2;2;5;0;0;4;1;2;6;1;2;33;0;0;1;0;0;0;2;2;2;328,0848725;TRAVAIL;DOMI;TC;13,33583333;25,5555;2,772588722
0,773333333;1,545166667;14609300;14609301;1460930112;146093011;41,2229;2;2;2;2;1;0,5;3;3;1;6;1;4;30;0;0;1;0;0;0;2;2;2;338,9317739;TRAVAIL;DOMI;TC;0,773333333;1,545166667;2,564949357
95,76483333;92,47383333;14609500;14609501;1460950112;146095011;57,04134;2;2;2;2;2;1;4;2;1;2;1;4;45;0;0;0;1;0;0;1;5;2;28,15557229;TRAVAIL;DOMI;VP;95,76483333;92,47383333;3,33220451
13,33583333;25,5555;14609500;14609502;1460950232;146095023;57,04134;2;2;2;2;2;1;4;2;2;5;1;4;43;0;0;0;1;0;0;2;2;2;328,0848725;TRAVAIL;DOMI;VP;13,33583333;25,5555;3,258096538
104,47033;85,41816667;14610000;14610002;1461000212;146100021;41,2229;2;2;2;2;1;0,5;4;2;1;6;1;2;28;0;0;1;0;0;0;2;5;2;24,89714932;TRAVAIL;DOMI;TC;104,47033;85,41816667;2,397895273
18,296;27,93066667;14610300;14610301;1461030112;146103011;58,59479;2;1;1;1;1;1;4;3;1;2;1;2;52;0;0;0;0;1;0;1;1;2;373,274615;TRAVAIL;DOMI;TC;18,296;27,93066667;3,555348061
43,94933333;56,85883333;14610600;14610601;1461060112;146106011;68,08464;2;2;2;4;2;1;3;3;1;5;1;4;33;0;0;1;0;0;0;2;2;2;137,6442763;TRAVAIL;DOMI;VP;43,94933333;56,85883333;2,772588722
16,36849667;31,00883333;14610800;14610801;1461080112;146108011;94,21071;2;2;2;6;1;0,5;4;3;1;2;1;3;42;0;0;0;1;0;0;2;2;2;194,8255493;TRAVAIL;DOMI;TC;16,36849667;31,00883333;3,218875825
16,36849667;31,00883333;14610800;14610801;1461080122;146108012;94,21071;2;2;2;6;1;0,5;4;3;1;2;1;3;42;0;0;0;1;0;0;2;2;2;194,8255493;TRAVAIL;DOMI;TC;16,36849667;31,00883333;3,218875825
51,52783333;44,49183333;14610800;14610802;1461080222;146108022;68,08464;2;2;2;6;1;0,5;4;3;2;3;1;4;28;0;0;1;0;0;0;1;2;2;56,63406921;TRAVAIL;DOMI;VP;51,52783333;44,49183333;2,397895273
71,11883333;82,18483333;14611500;14611501;1461150112;146115011;41,2229;2;1;2;2;1;0,5;4;2;1;4;1;4;27;0;0;1;0;0;0;1;7;2;15,45500068;TRAVAIL;DOMI;VP;71,11883333;82,18483333;2,302585093
36,61;37,18583333;14611700;14611701;1461170112;146117011;42,34556;2;1;1;1;1;1;4;3;1;5;1;4;31;0;0;1;0;0;0;1;2;2;65,86227272;TRAVAIL;DOMI;TC;36,61;37,18583333;2,63905733
28,37583333;35,20433333;14611900;14611901;1461190112;146119011;58,59479;2;1;1;1;0;0;4;3;2;6;2;3;42;0;0;0;1;0;0;1;1;2;337,1084252;TRAVAIL;DOMI;TC;28,37583333;35,20433333;3,218875825
24,07833333;43,26116667;14611900;14611901;1461190122;146119012;58,59479;2;1;1;1;0;0;4;3;2;6;2;3;42;0;0;0;1;0;0;1;2;2;71,55543978;TRAVAIL;DOMI;TC;24,07833333;43,26116667;3,218875825
9,697166667;30,08883333;14612100;14612102;1461210212;146121021;68,05157;2;1;2;2;1;0,5;4;2;2;1;2;3;60;0;0;0;0;0;1;2;2;2;330,407284;TRAVAIL;DOMI;TC;9,697166667;30,08883333;3,761200116
52,45083333;75,61466667;14612600;14612601;1461260112;146126011;41,2229;2;2;2;2;1;0,5;4;3;1;5;1;4;32;0;0;1;0;0;0;1;3;2;12,64086348;TRAVAIL;DOMI;VP;52,45083333;75,61466667;2,708050201
56,99683333;91,93283333;14612600;14612602;1461260212;146126021;41,2229;2;2;2;2;1;0,5;4;3;1;5;2;2;28;0;0;1;0;0;0;2;2;2;68,67419955;TRAVAIL;DOMI;TC;56,99683333;91,93283333;2,397895273
104,47033;85,41816667;14613900;14613901;1461390112;146139011;80,34714;2;2;2;3;1;0,5;4;3;1;5;1;4;38;0;0;0;1;0;0;1;5;2;24,89714932;TRAVAIL;DOMI;VP;104,47033;85,41816667;3,044522438
24,07833333;43,26116667;14614100;14614101;1461410112;146141011;94,21071;2;2;4;4;2;0,5;4;1;1;6;1;4;45;0;0;0;1;0;0;1;2;2;71,55543978;TRAVAIL;DOMI;VP;24,07833333;43,26116667;3,33220451
50,61066667;60,08466667;14614100;14614102;1461410212;146141021;94,21071;2;2;4;4;2;0,5;4;1;1;6;1;3;42;0;0;0;1;0;0;2;2;2;194,6149935;TRAVAIL;DOMI;TC;50,61066667;60,08466667;3,218875825
15,72316667;49,59;14615100;14615101;1461510122;146151012;41,2229;2;1;1;2;1;1;4;3;1;6;1;4;30;0;0;1;0;0;0;2;2;2;240,2703098;TRAVAIL;DOMI;VP;15,72316667;49,59;2,564949357
34,14266667;41,50083333;14616500;14616501;1461650112;146165011;42,34556;2;1;1;1;1;1;4;3;1;3;1;4;27;0;0;1;0;0;0;1;2;2;109,4298185;TRAVAIL;DOMI;VP;34,14266667;41,50083333;2,302585093
43,94933333;56,85883333;14616700;14616702;1461670212;146167021;41,2229;2;2;2;2;1;0,5;4;1;2;5;1;4;28;0;0;1;0;0;0;2;2;2;137,6442763;TRAVAIL;DOMI;VP;43,94933333;56,85883333;2,397895273
85,5505;75,3855;14616900;14616901;1461690112;146169011;41,2229;2;2;2;2;2;1;4;3;1;6;1;4;28;0;0;1;0;0;0;1;4;2;84,86226926;TRAVAIL;DOMI;VP;85,5505;75,3855;2,397895273
37,6965;38,36216667;14616900;14616902;1461690212;146169021;41,2229;2;2;2;2;2;1;4;3;2;3;1;4;27;0;0;1;0;0;0;2;2;2;490,2529794;TRAVAIL;DOMI;VP;37,6965;38,36216667;2,302585093
46,4085;41,03383333;14617900;14617901;1461790112;146179011;42,34556;2;1;1;1;1;1;4;3;1;6;1;4;32;0;0;1;0;0;0;2;2;2;136,3157636;TRAVAIL;DOMI;TC;46,4085;41,03383333;2,708050201
134,0433333;107,1618333;20100200;20100201;2010020112;201002011;63,44765;3;1;1;1;1;1;4;3;1;6;1;2;26;0;0;1;0;0;0;2;6;3;21,50480636;TRAVAIL;DOMI;VP;134,0433333;107,1618333;2,197224577
2,782833333;5,559833333;20100800;20100801;2010080112;201008011;64,5927;3;1;1;3;1;1;4;3;1;4;1;2;27;0;0;1;0;0;0;2;3;3;63,61945371;TRAVAIL;DOMI;TC;2,782833333;5,559833333;2,302585093
17,662;48,65966667;20100900;20100902;2010090212;201009021;57,29427;3;1;3;3;2;0,666666667;3;1;1;6;1;4;54;0;0;0;0;1;0;1;2;3;65,86227272;TRAVAIL;DOMI;VP;17,662;48,65966667;3,610917913
17,662;48,65966667;20100900;20100902;2010090222;201009022;57,29427;3;1;3;3;2;0,666666667;3;1;1;6;1;4;54;0;0;0;0;1;0;1;2;3;65,86227272;TRAVAIL;DOMI;VP;17,662;48,65966667;3,610917913
54,58966667;96,27416667;20101400;20101401;2010140112;201014011;63,44765;3;1;1;1;1;1;4;1;1;5;1;4;34;0;0;1;0;0;0;1;7;3;14,31607076;TRAVAIL;DOMI;VP;54,58966667;96,27416667;2,833213344
38,632;54,32983333;20101500;20101502;2010150222;201015022;46,31315;3;2;2;4;2;1;3;1;1;6;1;4;45;0;0;0;1;0;0;2;1;3;426,6345988;TRAVAIL;DOMI;VP;38,632;54,32983333;3,33220451
16,28633333;35,68016667;20101800;20101801;2010180112;201018011;52,21275;3;2;2;4;1;0,5;4;1;1;6;1;2;39;0;0;0;1;0;0;1;2;3;145,7543533;TRAVAIL;DOMI;TC;16,28633333;35,68016667;3,091042453
28,26933333;74,78916667;20101800;20101802;2010180212;201018021;52,21275;3;2;2;4;1;0,5;4;1;1;6;1;4;37;0;0;0;1;0;0;2;7;3;15,45500068;TRAVAIL;DOMI;VP;28,26933333;74,78916667;2,995732274
45,86783333;55,3245;20102400;20102401;2010240112;201024011;136,6229;3;3;3;3;1;0,333333333;4;1;1;4;1;4;55;0;0;0;0;1;0;2;1;3;319,0987983;TRAVAIL;DOMI;VP;45,86783333;55,3245;3,63758616
41,424;44,00866667;20102400;20102402;2010240212;201024021;57,29427;3;3;3;3;1;0,333333333;4;1;1;5;1;2;53;0;0;0;0;1;0;1;1;3;429,9219267;TRAVAIL;DOMI;TC;41,424;44,00866667;3,583518938
16,28633333;35,68016667;20102400;20102403;2010240312;201024031;64,5927;3;3;3;3;1;0,333333333;4;1;1;3;2;2;28;0;0;1;0;0;0;2;2;3;145,7543533;TRAVAIL;DOMI;TC;16,28633333;35,68016667;2,397895273
51,179635;33,09583333;20102500;20102501;2010250112;201025011;44,37434;3;1;2;2;2;1;3;3;1;5;1;4;46;0;0;0;0;1;0;1;5;3;24,89714932;TRAVAIL;DOMI;VP;51,179635;33,09583333;3,36729583
149,1289967;131,5056667;20102600;20102601;2010260112;201026011;52,21275;3;2;2;4;1;0,5;4;3;1;4;1;4;34;0;0;1;0;0;0;1;6;3;11,02020303;TRAVAIL;DOMI;VP;149,1289967;131,5056667;2,833213344
12,68933333;26,71333333;20103700;20103701;2010370112;201037011;57,29427;3;2;2;3;2;1;2;1;1;6;1;4;53;0;0;0;0;1;0;1;3;3;82,83589217;TRAVAIL;DOMI;VP;12,68933333;26,71333333;3,583518938
78,15994667;65,36633333;20103700;20103702;2010370212;201037021;57,29427;3;2;2;3;2;1;2;1;1;6;1;4;51;0;0;0;0;1;0;2;2;3;94,33891877;TRAVAIL;DOMI;VP;78,15994667;65,36633333;3,526360525
2,782833333;5,559833333;20104000;20104001;2010400112;201040011;56,2786;3;1;1;1;1;1;3;1;1;2;1;4;51;0;0;0;0;1;0;1;3;3;63,61945371;TRAVAIL;DOMI;VP;2,782833333;5,559833333;3,526360525
12,68933333;26,71333333;20104000;20104001;2010400122;201040012;56,2786;3;1;1;1;1;1;3;1;1;2;1;4;51;0;0;0;0;1;0;1;3;3;82,83589217;TRAVAIL;DOMI;VP;12,68933333;26,71333333;3,526360525
49,50916667;62,19883333;20104100;20104101;2010410112;201041011;46,31315;3;2;2;5;2;1;1;1;1;6;1;2;44;0;0;0;1;0;0;1;2;3;136,3157636;TRAVAIL;DOMI;VP;49,50916667;62,19883333;3,295836866
70,59583333;106,8933333;20104300;20104301;2010430112;201043011;63,44765;3;1;1;1;1;1;4;3;1;6;1;4;37;0;0;0;1;0;0;1;5;3;28,15557229;TRAVAIL;DOMI;VP;70,59583333;106,8933333;2,995732274
49,50916667;62,19883333;20104600;20104601;2010460112;201046011;52,21275;3;2;2;4;1;0,5;4;2;1;5;1;1;39;0;0;0;1;0;0;1;2;3;136,3157636;TRAVAIL;DOMI;TC;49,50916667;62,19883333;3,091042453
70,59583333;106,8933333;20104800;20104801;2010480112;201048011;105,8143;3;2;2;2;1;0,5;4;1;1;4;1;4;55;0;0;0;0;1;0;1;5;3;28,15557229;TRAVAIL;DOMI;VP;70,59583333;106,8933333;3,63758616
16,28633333;35,68016667;20104800;20104802;2010480212;201048021;44,37434;3;2;2;2;1;0,5;4;1;1;4;1;2;52;0;0;0;0;1;0;2;2;3;145,7543533;TRAVAIL;DOMI;TC;16,28633333;35,68016667;3,555348061
28,26933333;74,78916667;20104900;20104901;2010490112;201049011;44,37434;3;2;2;2;1;0,5;4;3;1;4;1;4;54;0;0;0;0;1;0;1;7;3;15,45500068;TRAVAIL;DOMI;VP;28,26933333;74,78916667;3,610917913
51,179635;33,09583333;20104900;20104902;2010490212;201049021;44,37434;3;2;2;2;1;0,5;4;3;1;3;1;3;52;0;0;0;0;1;0;2;5;3;24,89714932;TRAVAIL;DOMI;TC;51,179635;33,09583333;3,555348061
36,152;58,12683333;20105400;20105401;2010540112;201054011;57,29427;3;2;3;3;3;1;4;1;6;3;1;1;54;0;0;0;0;1;0;2;2;3;91,16106367;TRAVAIL;DOMI;VP;36,152;58,12683333;3,610917913
48,78416667;67,46883333;20105400;20105403;2010540312;201054031;71,64533;3;2;3;3;3;1;4;1;1;5;1;4;21;0;1;0;0;0;0;1;5;3;15,41707489;TRAVAIL;DOMI;VP;48,78416667;67,46883333;1,386294361
16,28633333;35,68016667;20105900;20105901;2010590112;201059011;57,29427;3;2;3;3;1;0,333333333;4;3;1;6;1;4;54;0;0;0;0;1;0;2;2;3;145,7543533;TRAVAIL;DOMI;VP;16,28633333;35,68016667;3,610917913
38,11733333;30,88666667;20105900;20105903;2010590312;201059031;71,64533;3;2;3;3;1;0,333333333;4;3;1;3;2;3;18;0;1;0;0;0;0;1;1;3;290,3036011;TRAVAIL;DOMI;TC;38,11733333;30,88666667;0
70,59583333;106,8933333;20106600;20106602;2010660212;201066021;50,02696;3;2;2;2;2;1;3;1;1;6;1;4;29;0;0;1;0;0;0;2;5;3;28,15557229;TRAVAIL;DOMI;VP;70,59583333;106,8933333;2,48490665
38,11733333;30,88666667;20107100;20107101;2010710112;201071011;64,5927;3;2;2;3;2;1;4;3;1;5;1;4;26;0;0;1;0;0;0;2;1;3;290,3036011;TRAVAIL;DOMI;VP;38,11733333;30,88666667;2,197224577
44,615475;67,19;20107100;20107102;2010710212;201071021;64,5927;3;2;2;3;2;1;4;3;1;6;1;4;26;0;0;1;0;0;0;1;1;3;359,8916651;TRAVAIL;DOMI;VP;44,615475;67,19;2,197224577
32,59016667;75,25866667;20107900;20107901;2010790112;201079011;110,4375;3;2;2;5;2;1;4;3;2;1;1;4;59;0;0;0;0;1;0;1;2;3;174,7036813;TRAVAIL;DOMI;VP;32,59016667;75,25866667;3,737669618
51,179635;33,09583333;20107900;20107902;2010790222;201079022;52,21275;3;2;2;5;2;1;4;3;1;2;1;4;35;0;0;1;0;0;0;2;5;3;24,89714932;TRAVAIL;DOMI;VP;51,179635;33,09583333;2,890371758
51,179635;33,09583333;20108000;20108001;2010800112;201080011;46,31315;3;1;1;4;1;1;2;1;1;6;1;4;42;0;0;0;1;0;0;1;5;3;24,89714932;TRAVAIL;DOMI;VP;51,179635;33,09583333;3,218875825
55,03133333;90,6445;20108100;20108101;2010810112;201081011;63,44765;3;1;1;1;1;1;4;3;1;6;1;4;26;0;0;1;0;0;0;2;4;3;38,77151158;TRAVAIL;DOMI;VP;55,03133333;90,6445;2,197224577
2,782833333;5,559833333;20109000;20109001;2010900112;201090011;105,8143;3;2;2;2;1;0,5;4;3;2;1;2;3;57;0;0;0;0;1;0;2;3;3;63,61945371;TRAVAIL;DOMI;TC;2,782833333;5,559833333;3,688879454
54,58966667;96,27416667;20109000;20109002;2010900212;201090021;50,02696;3;2;2;2;1;0,5;4;3;1;2;1;4;30;0;0;1;0;0;0;1;7;3;14,31607076;TRAVAIL;DOMI;VP;54,58966667;96,27416667;2,564949357
54,58966667;96,27416667;20109000;20109002;2010900222;201090022;50,02696;3;2;2;2;1;0,5;4;3;1;2;1;4;30;0;0;1;0;0;0;1;7;3;14,31607076;TRAVAIL;DOMI;VP;54,58966667;96,27416667;2,564949357
51,179635;33,09583333;20110000;20110001;2011000112;201100011;46,31315;3;1;2;5;1;0,5;4;3;1;3;1;4;43;0;0;0;1;0;0;1;5;3;24,89714932;TRAVAIL;DOMI;VP;51,179635;33,09583333;3,258096538
51,179635;33,09583333;20110000;20110001;2011000122;201100012;46,31315;3;1;2;5;1;0,5;4;3;1;3;1;4;43;0;0;0;1;0;0;1;5;3;24,89714932;TRAVAIL;DOMI;VP;51,179635;33,09583333;3,258096538
2,782833333;5,559833333;20110300;20110301;2011030112;201103011;57,29427;3;2;2;3;2;1;1;3;1;2;1;4;51;0;0;0;0;1;0;1;3;3;63,61945371;TRAVAIL;DOMI;VP;2,782833333;5,559833333;3,526360525
2,782833333;5,559833333;20110300;20110301;2011030122;201103012;57,29427;3;2;2;3;2;1;1;3;1;2;1;4;51;0;0;0;0;1;0;1;3;3;63,61945371;TRAVAIL;DOMI;VP;2,782833333;5,559833333;3,526360525
2,782833333;5,559833333;20110300;20110302;2011030212;201103021;64,5927;3;2;2;3;2;1;1;3;2;4;1;4;30;0;0;1;0;0;0;2;3;3;63,61945371;TRAVAIL;DOMI;VP;2,782833333;5,559833333;2,564949357
2,782833333;5,559833333;20110300;20110302;2011030222;201103022;64,5927;3;2;2;3;2;1;1;3;2;4;1;4;30;0;0;1;0;0;0;2;3;3;63,61945371;TRAVAIL;DOMI;VP;2,782833333;5,559833333;2,564949357
27,0345;65,78483333;20110900;20110901;2011090112;201109011;46,31315;3;2;4;5;2;0,5;1;1;1;6;1;4;47;0;0;0;0;1;0;1;2;3;194,8255493;TRAVAIL;DOMI;VP;27,0345;65,78483333;3,401197382
49,26383333;42,58083333;20110900;20110902;2011090212;201109021;46,31315;3;2;4;5;2;0,5;1;1;2;6;1;4;47;0;0;0;0;1;0;2;1;3;458,6418272;TRAVAIL;DOMI;TC;49,26383333;42,58083333;3,401197382
110,1006667;106,4236667;20111600;20111601;2011160112;201116011;46,31315;3;1;3;4;2;0,666666667;4;1;1;6;1;4;50;0;0;0;0;1;0;2;6;3;19,8080951;TRAVAIL;DOMI;VP;110,1006667;106,4236667;3,496507561
82,94933333;121,761;20112600;20112601;2011260112;201126011;50,02696;3;2;2;2;2;1;3;1;1;6;1;4;34;0;0;1;0;0;0;1;6;3;13,32260954;TRAVAIL;DOMI;VP;82,94933333;121,761;2,833213344
82,94933333;121,761;20112600;20112601;2011260122;201126012;50,02696;3;2;2;2;2;1;3;1;1;6;1;4;34;0;0;1;0;0;0;1;6;3;13,32260954;TRAVAIL;DOMI;VP;82,94933333;121,761;2,833213344
51,179635;33,09583333;20112600;20112602;2011260212;201126021;50,02696;3;2;2;2;2;1;3;1;1;6;1;2;29;0;0;1;0;0;0;2;5;3;24,89714932;TRAVAIL;DOMI;TC;51,179635;33,09583333;2,48490665
16,28633333;35,68016667;20113000;20113002;2011300212;201130021;52,21275;3;1;2;4;0;0;4;3;1;4;1;2;25;0;1;0;0;0;0;2;2;3;145,7543533;TRAVAIL;DOMI;TC;16,28633333;35,68016667;2,079441542
2,782833333;5,559833333;20113200;20113201;2011320112;201132011;55,48921;3;1;2;2;0;0;3;3;2;6;2;1;24;0;1;0;0;0;0;1;3;3;63,61945371;TRAVAIL;DOMI;TC;2,782833333;5,559833333;1,945910149
17,662;48,65966667;20113600;20113601;2011360112;201136011;44,37434;3;1;2;2;2;1;3;1;1;6;1;4;50;0;0;0;0;1;0;1;2;3;65,86227272;TRAVAIL;DOMI;VP;17,662;48,65966667;3,496507561
20,704;27,90216667;20113800;20113802;2011380212;201138021;105,8143;3;1;2;2;2;1;3;1;2;2;1;4;63;0;0;0;0;0;1;2;2;3;194,5456783;TRAVAIL;DOMI;VP;20,704;27,90216667;3,828641396
51,179635;33,09583333;20114400;20114401;2011440122;201144012;70,37525;3;0;1;1;1;1;4;3;4;0;1;4;21;0;1;0;0;0;0;2;5;3;24,89714932;TRAVAIL;DOMI;VP;51,179635;33,09583333;1,386294361
33,4035;86,67966667;20200400;20200404;2020040412;202004041;83,3429;3;2;4;4;2;0,5;4;2;1;5;2;2;27;0;0;1;0;0;0;2;3;3;96,06397753;TRAVAIL;DOMI;TC;33,4035;86,67966667;2,302585093
36,86666667;49,12083333;20201500;20201501;2020150112;202015011;68,20843;3;1;2;3;0;0;4;2;1;4;1;2;39;0;0;0;1;0;0;2;2;3;147,5123616;TRAVAIL;DOMI;TC;36,86666667;49,12083333;3,091042453
61,66283333;58,1095;20201800;20201801;2020180112;202018011;60,52186;3;1;1;1;0;0;4;2;1;2;2;3;58;0;0;0;0;1;0;2;5;3;24,89714932;TRAVAIL;DOMI;TC;61,66283333;58,1095;3,713572067
51,32883333;93,79233333;20203900;20203903;2020390312;202039031;43,37612;3;1;3;3;0;0;4;1;1;4;2;3;44;0;0;0;1;0;0;1;2;3;56,63406921;TRAVAIL;DOMI;TC;51,32883333;93,79233333;3,295836866
56,667;72,028;20204400;20204401;2020440112;202044011;79,32839;3;1;5;5;1;0,2;4;2;2;3;1;4;55;0;0;0;0;1;0;1;1;3;158,046015;TRAVAIL;DOMI;TC;56,667;72,028;3,63758616
18,5095;25,50733333;20204700;20204701;2020470112;202047011;53,00066;3;2;3;4;2;0,666666667;1;1;1;6;1;3;52;0;0;0;0;1;0;1;3;3;63,61945371;TRAVAIL;DOMI;TC;18,5095;25,50733333;3,555348061
33,67;58,13916667;20204700;20204702;2020470212;202047021;53,00066;3;2;3;4;2;0,666666667;1;1;1;5;1;3;48;0;0;0;0;1;0;2;2;3;145,7543533;TRAVAIL;DOMI;TC;33,67;58,13916667;3,433987204
46,68216667;62,52983333;20205400;20205404;2020540412;202054041;70,99075;3;1;4;5;0;0;4;2;1;4;2;3;19;0;1;0;0;0;0;2;2;3;338,9317739;TRAVAIL;DOMI;TC;46,68216667;62,52983333;0,693147181
61,66283333;58,1095;20205500;20205501;2020550112;202055011;83,3429;3;1;2;5;1;0,5;4;1;1;2;1;4;35;0;0;1;0;0;0;1;5;3;24,89714932;TRAVAIL;DOMI;VP;61,66283333;58,1095;2,890371758
22,98433333;53,56666667;20206200;20206202;2020620212;202062021;56,85236;3;1;2;2;1;0,5;1;1;1;5;1;4;52;0;0;0;0;1;0;1;2;3;160,3279631;TRAVAIL;DOMI;VP;22,98433333;53,56666667;3,555348061
